iso3c,year,wdi_fertility,oecd_fertility_t1,wdi_gdpcapcon2010,wdi_gdpcapgr,wdi_unempfne,wdi_unempfilo,wdi_unempmne,wdi_unempmilo,wdi_unempilo,wdi_unempne,wdi_lfpf,wdi_lfpfilo15,wdi_lfpfne15,oecd_incompoverty_t1d,scip_popu65ab,wdi_pop65
TON,2012,3.815,NA,3729.49503334811,1.70049336749929,NA,2.06299996376038,NA,0.514999985694885,1.11300003528595,NA,38.6843194042201,45.3160018920898,NA,NA,NA,5.80122059238639
TON,2013,3.768,NA,3647.51509107597,-2.19815126549558,NA,2.08200001716614,NA,0.540000021457672,1.13499999046326,NA,38.6860365394111,45.3580017089844,NA,NA,NA,5.84859680842701
TON,2014,3.722,NA,3750.38445268136,2.82025869768351,NA,2.08400011062622,NA,0.497999995946884,1.11000001430511,NA,38.7475180269621,45.3230018615723,NA,NA,NA,5.90826305578652
TON,2015,3.678,NA,3899.12582376385,3.96602996197217,NA,2.07299995422363,NA,0.458000004291534,1.08000004291534,NA,38.8327662915467,45.2299995422363,NA,NA,NA,5.99517766245622
TON,2016,3.636,NA,4016.86596196794,3.01965475149598,NA,2.02999997138977,NA,0.444000005722046,1.05499994754791,NA,38.8301327859055,45.2449989318848,NA,NA,NA,5.97332225880771
TON,2017,3.595,NA,4090.3363141989,1.82904664797347,NA,1.94500005245209,NA,0.414000004529953,1.00300002098083,NA,38.8357481728427,45.2519989013672,NA,NA,NA,5.96482283966352
TON,2018,NA,NA,4054.9409551226,-0.865341046735864,NA,1.97699999809265,NA,0.435000002384186,1.02699995040894,NA,38.8099198548314,45.25,NA,NA,NA,5.95366144364662
TON,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1963,4.873,NA,4713.19633834268,4.12426408730778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37577247002054
TTO,1964,4.664,NA,5012.87520092165,6.35829363060958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34163146331817
TTO,1965,4.433,NA,4997.14377343496,-0.313820449465823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31312648274667
TTO,1966,4.2,NA,5157.55577165606,3.21007370397979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46240332804985
TTO,1967,3.985,NA,5228.66831725687,1.3788032306238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63042902613931
TTO,1968,3.802,NA,5468.48906986341,4.58665071209481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81050607276575
TTO,1969,3.658,NA,5579.50640021441,2.03012804693729,NA,NA,NA,NA,NA,13.1700000762939,NA,NA,NA,NA,NA,3.98672195273937
TTO,1970,3.554,NA,5726.71822540118,2.6384381453727,NA,NA,NA,NA,NA,12.7600002288818,NA,NA,25.6000003814697,NA,NA,4.1506939155454
TTO,1971,3.484,NA,5723.44615350038,-0.057136946013614,NA,NA,NA,NA,NA,13.0299997329712,NA,NA,19.7099990844727,NA,NA,4.30440883042582
TTO,1972,3.432,NA,5976.7685118933,4.426045979973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43047257823281
TTO,1973,3.389,NA,5989.92947616357,0.220202007892325,21.4200000762939,NA,12.8900003433228,NA,NA,15.3999996185303,NA,NA,NA,NA,NA,4.54292726143318
TTO,1974,3.349,NA,6127.63000862937,2.29886734082214,20.9699993133545,NA,12.7200002670288,NA,NA,15.2399997711182,NA,NA,23.0900001525879,NA,NA,4.6628526241529
TTO,1975,3.313,NA,6129.35640922237,0.028174034505497,19.5400009155273,NA,13.1400003433228,NA,NA,14.9899997711182,NA,NA,NA,NA,NA,4.79753416635672
TTO,1976,3.287,NA,6431.79165659814,4.93420886605189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92563215352154
TTO,1977,3.273,NA,6923.22581245776,7.64070389866367,11.6400003433228,NA,7.90000009536743,NA,NA,8.97999954223633,NA,NA,NA,NA,NA,5.06739722020146
TTO,1978,3.271,NA,7512.97508025598,8.51841733570234,10.2600002288818,NA,5.96999979019165,NA,NA,7.26999998092651,NA,NA,23.7900009155273,NA,NA,5.2110087911629
TTO,1979,3.278,NA,7673.54554925906,2.13724213494405,8.90999984741211,NA,5.78999996185303,NA,NA,6.75,NA,NA,37.310001373291,NA,NA,5.3348180865399
TTO,1980,3.284,NA,8345.13113307147,8.75195930618094,7.76000022888184,NA,5.26000022888184,NA,NA,6.03000020980835,NA,NA,30.2800006866455,NA,NA,5.42681038106687
TTO,1981,3.281,NA,8590.58169828451,2.94124275938972,7.78000020980835,NA,5.78999996185303,NA,NA,6.30999994277954,NA,NA,37.4199981689453,NA,NA,5.48465811178575
TTO,1982,3.261,NA,8773.36483751279,2.12771551040341,7.67999982833862,NA,5.53000020980835,NA,NA,6.21999979019165,NA,NA,NA,NA,NA,5.50766950590168
TTO,1983,3.218,NA,7744.85806819473,-11.7230593776336,8.02999973297119,NA,5.92000007629395,NA,NA,6.6100001335144,NA,NA,38.2900009155273,NA,NA,5.50844367354936
TTO,1984,3.151,NA,7192.00855432841,-7.13827818403368,9.51000022888184,NA,7.51999998092651,NA,NA,8.17000007629395,NA,NA,NA,NA,NA,5.50717962658669
TTO,1985,3.06,NA,6806.11087230323,-5.36564548151065,9.8100004196167,NA,9.13000011444092,NA,NA,9.3100004196167,NA,NA,39.5400009155273,NA,NA,5.5157504368594
TTO,1986,2.949,NA,6510.07679840673,-4.34953352142975,10.3999996185303,NA,8.90999984741211,NA,NA,9.36999988555908,NA,NA,38.9599990844727,NA,NA,5.54360768002866
TTO,1987,2.827,NA,6155.05560766252,-5.45341017837291,25.2999992370605,NA,20.5499992370605,NA,NA,22.1100006103516,NA,NA,39.6100006103516,NA,NA,5.58649724036262
TTO,1988,2.7,NA,5866.58829190127,-4.68667278004986,23.75,NA,20.9899997711182,NA,NA,21.8799991607666,NA,NA,42.2700004577637,NA,NA,5.63499821036031
TTO,1989,2.574,NA,5776.14880543794,-1.54160275041247,24.4599990844727,NA,20.6900005340576,NA,NA,21.9500007629395,NA,NA,41.1800003051758,NA,NA,5.67700891366418
TTO,1990,2.453,NA,5823.66410368182,0.82261208712535006,NA,NA,NA,NA,NA,NA,34.1514765839032,38.5789985656738,37.8699989318848,NA,NA,5.70715640446935
TTO,1991,2.339,NA,5965.89890084085,2.44235921967251,23.4599990844727,4.1269998550415,15.7399997711182,3.06500005722046,3.43899989128113,18.5200004577637,35.2058060296631,40.064998626709,45.0499992370605,NA,NA,5.78942529633399
TTO,1992,2.231,NA,6527.77839840847,9.41818671262462,24.0400009155273,4.38500022888184,17.0599994659424,3.10700011253357,3.57200002670288,19.6599998474121,36.3167042562437,41.6069984436035,44.2000007629395,NA,NA,5.85655337705782
TTO,1993,2.131,NA,6447.95204139129,-1.22287173591305,23.4899997711182,4.55299997329712,17.6800003051758,3.3050000667572,3.77300000190735,19.8099994659424,37.487419407965,43.1889991760254,43.4599990844727,NA,NA,5.91356174253146
TTO,1994,2.04,NA,6646.40866879175,3.0778241855167,22.2700004577637,4.41900014877319,16.1499996185303,3.40400004386902,3.78500008583069,18.4400005340576,37.5123321984101,44.0449981689453,44.2999992370605,NA,NA,5.96765157820603
TTO,1995,1.961,NA,6873.88535312863,3.42255036776477,20.6200008392334,4.4850001335144,15.1999998092651,3.33999991416931,3.7720000743866,17.2199993133545,37.654787723795,44.8139991760254,44.9500007629395,NA,NA,6.02168713123904
TTO,1996,1.896,NA,7344.68915971053,6.84916582682908,21.0100002288818,4.46999979019165,13.2600002288818,3.25200009346008,3.72499990463257,16.25,38.8317747458663,46.8839988708496,46.7999992370605,NA,NA,6.11506987004085
TTO,1997,1.843,NA,7882.8084177986,7.32664441457835,19.4400005340576,4.49300003051758,12.3000001907349,3.17199993133545,3.68400001525879,15.0100002288818,38.682155710446,46.8470001220703,45.9000015258789,NA,NA,6.20273239311409
TTO,1998,1.801,NA,8510.77501180526,7.96628004543113,18.8199996948242,4.4520001411438,11.3500003814697,3.11299991607666,3.63000011444092,14.210000038147,38.549226131228,46.7980003356934,46.9599990844727,NA,NA,6.28963418258771
TTO,1999,1.772,NA,9177.47015065338,7.83354204433029,16.7600002288818,4.50400018692017,10.8599996566772,3.14499998092651,3.67000007629395,13.1199998855591,38.5709132183048,46.7529983520508,46.6100006103516,NA,NA,6.37984766597597
TTO,2000,1.753,NA,9785.90975019329,6.62970938125677,15.1099996566772,4.43200016021729,10.2200002670288,3.10500001907349,3.61500000953674,12.1000003814697,38.3666846381746,46.4480018615723,47.0200004577637,NA,NA,6.47601355163899
TTO,2001,1.744,NA,10157.9325465665,3.80161687436187,14.4700002670288,4.31699991226196,8.65999984741211,3.08999991416931,3.56699991226196,10.8800001144409,38.8294263063677,47,46.7999992370605,NA,NA,6.6068642500346
TTO,2002,1.744,NA,10916.2284916435,7.46506182828874,14.4799995422363,4.36800003051758,7.76000022888184,3.12899994850159,3.61700010299683,10.3900003433228,39.3032958563027,47.6269989013672,47.4599990844727,NA,NA,6.74194515715077
TTO,2003,1.749,NA,12430.875473961,13.8751857702224,13.8100004196167,4.53499984741211,8.30000019073486,3.03399991989136,3.63800001144409,10.4799995422363,40.2134446807407,49.6110000610352,48.9000015258789,NA,NA,6.8853866475947
TTO,2004,1.758,NA,13350.8614277545,7.4008138503245,11.210000038147,4.49300003051758,6.38000011444092,2.95900011062622,3.58999991416931,8.32999992370605,41.0829476436007,51.5660018920898,50.7999992370605,NA,NA,7.04002641608591
TTO,2005,1.769,NA,14110.0411657218,5.68637268894922,10.9700002670288,4.21600008010864,5.80999994277954,2.92899990081787,3.46900010108948,7.94999980926514,41.9142226523267,53.4729995727539,52.4000015258789,NA,NA,7.20816473865833
TTO,2006,1.78,NA,15899.4003031649,12.6814593694458,8.72000026702881,4.07499980926514,4.51999998092651,2.70799994468689,3.28399991989136,6.26999998092651,42.0820703879859,53.6160011291504,53.1399993896484,NA,NA,7.4058719706793
TTO,2007,1.79,NA,16580.3172421386,4.28265799961135,7.92000007629395,3.91400003433228,3.91000008583069,2.55299997329712,3.11500000953674,5.53999996185303,41.2951666591358,52.3969993591309,51.7299995422363,NA,NA,7.61564628709826
TTO,2008,1.799,NA,17064.5316567346,2.92041706756616,6.17999982833862,3.74600005149841,3.51999998092651,2.64599990844727,3.10700011253357,4.63000011444092,41.8955250244751,53.0709991455078,52.5499992370605,NA,NA,7.83563836545214
TTO,2009,1.804,NA,16234.9812324987,-4.86125515146215,6.28999996185303,4.19899988174438,4.57999992370605,3.25999999046326,3.64800000190735,5.28000020980835,41.2948037777025,51.6609992980957,51.0999984741211,NA,NA,8.06227430673843
TTO,2010,1.806,NA,16683.3553787376,2.76177803853174,4.30049991607666,4.29500007629395,3.40750002861023,3.40300011634827,3.77500009536743,3.7746000289917,41.593485671771,51.0250015258789,49.4701995849609,NA,NA,8.29584375825869
TTO,2011,1.804,NA,16534.2682622722,-0.89362788888026,4.00979995727539,3.9909999370575,2.73160004615784,2.71900010108948,3.24799990653992,3.24839997291565,41.5903519832614,50.359001159668,48.247501373291,NA,NA,8.55035781160893
TTO,2012,1.799,NA,16640.6289558708,0.643274270814345,4.27759981155396,4.26800012588501,2.86459994316101,2.85800004005432,3.45300006866455,3.45329999923706,42.1732973803534,51.640998840332,50.6324005126953,NA,NA,8.80981009340291
TTO,2013,1.79,NA,16863.0538582884,1.33663759349112,2.94959998130798,2.94199991226196,2.11050009727478,2.10500001907349,2.46000003814697,2.4595000743866,42.3143572491351,51.8959999084473,50.2690010070801,NA,NA,9.07902250345903
TTO,2014,1.78,NA,16593.6021954449,-1.5978817663032,2.56590008735657,2.56100010871887,1.97930002212524,1.97500002384186,2.22399997711182,2.22429990768433,42.4206562032289,52.2560005187988,51.0275993347168,NA,NA,9.36378083378293
TTO,2015,1.767,NA,16790.1939854365,1.18474450379154,2.61339998245239,2.60800004005432,1.92850005626678,1.92499995231628,2.21099996566772,2.21079993247986,41.7547840264671,50.8489990234375,49.1971015930176,NA,NA,9.66761242563824
TTO,2016,1.753,NA,15614.8315823345,-7.00029078950138,2.95309996604919,2.95300006866455,2.98600006103516,2.98600006103516,2.97199988365173,2.9721999168396,42.4712507506769,51.2109985351563,49.4962005615234,NA,NA,10.0087836464473
TTO,2017,1.739,NA,15246.1228076742,-2.36127282395712,NA,2.74600005149841,NA,2.86899995803833,2.81699991226196,NA,42.2321529888854,50.5110015869141,NA,NA,NA,10.3645870587887
TTO,2018,NA,NA,15288.9315379189,0.280784372425231,NA,3.00699996948242,NA,2.70000004768372,2.82999992370605,NA,42.3472616971984,50.3540000915527,NA,NA,NA,10.7349535163324
TTO,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1972,6.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15567990234883
ARE,1973,6.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21381365553033
ARE,1974,6.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33725246068572
ARE,1975,6.111,NA,103604.906761616,NA,4.51000022888184,NA,1.87000000476837,NA,NA,1.96000003814697,NA,NA,10.1499996185303,NA,NA,1.49096937630973
ARE,1976,5.973,NA,103766.654037947,0.156119320394012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45519358166045
ARE,1977,5.84,NA,109318.635675083,5.35044874349101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44762179333754
ARE,1978,5.716,NA,94683.6793247567,-13.3874304778413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45731698559439
ARE,1979,5.603,NA,102668.63180644,8.43329340244081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46219636404225
ARE,1980,5.505,NA,116232.75297577,13.2115534517906,NA,NA,NA,NA,NA,NA,NA,NA,15.8199996948242,NA,NA,1.44736338766995
ARE,1981,5.422,NA,113095.337311238,-2.69925264971185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4094345300517
ARE,1982,5.35,NA,99319.6142653996,-12.1806286389399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34649031684246
ARE,1983,5.283,NA,89704.0386711589,-9.68144677701444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2831523070774
ARE,1984,5.215,NA,88583.3785405906,-1.2492861493968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23820394738367
ARE,1985,5.139,NA,80886.4664441653,-8.68888974797733,2.04999995231628,NA,1.04999995231628,NA,NA,1.14999997615814,NA,NA,NA,NA,NA,1.21698419809042
ARE,1986,5.047,NA,64972.4226048589,-19.6745445052809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19069677401513
ARE,1987,4.934,NA,63352.2940320065,-2.49356343491374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18308275775724
ARE,1988,4.797,NA,58146.7964800484,-8.21674673584535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18802802098993
ARE,1989,4.636,NA,61588.0867298091,5.91828003962591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19604955956518
ARE,1990,4.454,NA,68780.5885485528,11.6783978861004,NA,NA,NA,NA,NA,NA,10.8247439516853,28.2119998931885,NA,NA,NA,1.20009932007316
ARE,1991,4.253,NA,65478.7069202228,-4.80060100968629,NA,2.51900005340576,NA,1.52300000190735,1.63199996948242,NA,11.0158699605404,28.878999710083,NA,NA,NA,1.17626227768276
ARE,1992,4.041,NA,63853.890761015,-2.481442037619,NA,2.15300011634827,NA,1.64199995994568,1.69900000095367,NA,11.1788810871942,29.511999130249,NA,NA,NA,1.14618847274405
ARE,1993,3.827,NA,61081.3715995434,-4.34197372850511,NA,2.19300007820129,NA,1.75100004673004,1.80099999904633,NA,11.3816444303953,30.3090000152588,NA,NA,NA,1.11332040886478
ARE,1994,3.618,NA,61843.2137119288,1.24725770301974,NA,2.24000000953674,NA,1.75,1.807000041008,NA,11.5077643616974,30.8080005645752,NA,NA,NA,1.08207646057658
ARE,1995,3.418,NA,62681.6090675803,1.3556788293001,2.34999990463257,2.35899996757507,1.72000002861023,1.72699999809265,1.79999995231628,1.79999995231628,11.6237068847865,31.2590007781982,31.3299999237061,NA,NA,1.05432923824785
ARE,1996,3.232,NA,63076.6064636338,0.630164735604779,NA,2.3840000629425,NA,1.81400001049042,1.88100004196167,NA,11.7496436626071,31.5590000152588,NA,NA,NA,1.05315766133701
ARE,1997,3.062,NA,64864.720318444,2.83482887723379,NA,2.46900010108948,NA,1.89600002765656,1.96399998664856,NA,11.850661555938,31.9619998931885,NA,NA,NA,1.06758275366648
ARE,1998,2.907,NA,61773.8673566819,-4.76507560132538,NA,2.47399997711182,NA,1.98000001907349,2.03900003433228,NA,11.9214030110577,32.4900016784668,NA,NA,NA,1.08726175825941
ARE,1999,2.768,NA,60291.5089875618,-2.39965285087459,NA,2.47000002861023,NA,2.13499999046326,2.17499995231628,NA,11.9632030208069,33.1020011901855,NA,NA,NA,1.09789705714769
ARE,2000,2.644,NA,63251.5229870394,4.9095039238249,2.71000003814697,2.71799993515015,2.1800000667572,2.18600010871887,2.25,2.25,11.976435362422,33.7190017700195,NA,NA,NA,1.09257570526684
ARE,2001,2.533,NA,60861.2659986951,-3.77897143889183,NA,3.34899997711182,NA,2.27099990844727,2.40300011634827,NA,12.1743635521425,34.0690002441406,NA,NA,NA,1.04083938112809
ARE,2002,2.432,NA,59187.2069291283,-2.75061493068955,NA,3.88800001144409,NA,2.46399998664856,2.64000010490417,NA,12.371585649533,34.6199989318848,NA,NA,NA,0.990290553260528
ARE,2003,2.337,NA,60351.1400473437,1.96652820534192,NA,4.97300004959106,NA,2.56699991226196,2.86700010299683,NA,12.4725914561076,35.3549995422363,NA,NA,NA,0.945841680289402
ARE,2004,2.247,NA,60328.3205264375,-0.037811250770531,NA,6.23699998855591,NA,2.57999992370605,3.03399991989136,NA,12.3671677717997,36.2319984436035,NA,NA,NA,0.911769983065303
ARE,2005,2.161,NA,56092.9202185986,-7.02058381682087,7.05999994277954,7.21600008010864,2.5,2.5550000667572,3.11999988555908,3.11999988555908,12.0532912959025,37.1730003356934,37.7700004577637,NA,NA,0.887598145252249
ARE,2006,2.081,NA,53335.0315740292,-4.91664301630516,NA,6.78399991989136,NA,2.23200011253357,2.77300000190735,NA,11.7249607564165,38.2929992675781,NA,NA,NA,0.80327551510573
ARE,2007,2.006,NA,47283.9032785234,-11.3455042903779,NA,6.37799978256226,NA,1.95299994945526,2.46700000762939,NA,11.3646761054003,39.5750007629395,NA,NA,NA,0.747336856633291
ARE,2008,1.939,NA,42456.7958854415,-10.2087752033669,NA,5.94299983978271,NA,1.86699998378754,2.33299994468689,NA,11.1374906824424,41.0019989013672,41.8199996948242,NA,NA,0.712181290409306
ARE,2009,1.877,NA,36024.0582294666,-15.1512555806894,NA,6.2649998664856,NA,2.24000000953674,2.69899988174438,NA,11.1416445928786,42.5149993896484,42.0699996948242,NA,NA,0.692843534445521
ARE,2010,1.819,NA,33893.303514039,-5.91481032440899,NA,6.02299976348877,NA,2.22499990463257,2.66300010681152,NA,11.3967899047684,44.0289993286133,NA,NA,NA,0.685591605508686
ARE,2011,1.763,NA,34634.8621429885,2.18792077509458,NA,6.04400014877319,NA,2.01699995994568,2.49399995803833,NA,12.0092981350896,45.1430015563965,NA,NA,NA,0.742010223346351
ARE,2012,1.708,NA,35416.8917844949,2.25792624286404,NA,5.9689998626709,NA,1.91199994087219,2.40899991989136,NA,12.8155081675366,46.2130012512207,NA,NA,NA,0.802584143950356
ARE,2013,1.651,NA,36978.8330410358,4.41015904513891,NA,5.69899988174438,NA,1.7960000038147,2.29200005531311,NA,13.7461026753282,47.2630004882813,NA,NA,NA,0.859847508836247
ARE,2014,1.595,NA,38537.2728768897,4.21441053622343,NA,5.24200010299683,NA,1.57599997520447,2.06100010871887,NA,14.6774748046225,48.3230018615723,NA,NA,NA,0.904703893728956
ARE,2015,1.541,NA,40276.0888332935,4.51203685833856,NA,4.78000020980835,NA,1.36800003051758,1.83599996566772,NA,15.5004104046511,49.3959999084473,NA,NA,NA,0.93336859946669
ARE,2016,1.491,NA,41045.1111167209,1.90937676846055,4.02044868469238,4.41099977493286,1.07085120677948,1.17499995231628,1.6360000371933,1.63550198078156,16.1401466404579,50.1619987487793,51.2099990844727,NA,NA,0.986990678326415
ARE,2017,1.448,NA,40819.1286840724,-0.550570887738374,6.80719995498657,7.5789999961853,1.41149997711182,1.57200002670288,2.46300005912781,2.46300005912781,16.7443061043059,51.2669982910156,52.6375999450684,NA,NA,1.03467797621702
ARE,2018,NA,NA,40782.3681089697,-0.0900572263244328,5.93039989471436,7.46199989318848,1.33319997787476,1.7059999704361,2.57500004768372,2.22900009155273,16.8796042167669,51.148998260498,52.7420997619629,NA,NA,1.08500098484481
ARE,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUN,1960,6.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72918140574156
TUN,1961,6.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71766684551863
TUN,1962,6.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69029615970898
