"","year","banking_crisis","systemic_crisis","currency_crisis","inflation_crisis","iso3c","crisis_idx"
"664",1812,0,0,0,0,"AUS",0
"665",1813,0,0,0,0,"AUS",0
"666",1814,0,0,0,0,"AUS",0
"667",1815,0,0,0,0,"AUS",0
"668",1816,0,0,0,0,"AUS",0
"669",1817,0,0,0,0,"AUS",0
"670",1818,0,0,0,0,"AUS",0
"671",1819,0,0,0,0,"AUS",0
"672",1820,0,0,0,0,"AUS",0
"673",1821,0,0,0,0,"AUS",0
"674",1822,0,0,0,0,"AUS",0
"675",1823,0,0,0,0,"AUS",0
"676",1824,0,0,0,0,"AUS",0
"677",1825,0,0,0,0,"AUS",0
"678",1826,1,1,0,0,"AUS",2
"679",1827,1,1,0,0,"AUS",2
"680",1828,1,1,0,1,"AUS",3
"681",1829,0,0,0,0,"AUS",0
"682",1830,0,0,0,0,"AUS",0
"683",1831,0,0,0,0,"AUS",0
"684",1832,0,0,0,0,"AUS",0
"685",1833,0,0,0,0,"AUS",0
"686",1834,0,0,0,1,"AUS",1
"687",1835,0,0,0,0,"AUS",0
"688",1836,0,0,0,1,"AUS",1
"689",1837,0,0,0,0,"AUS",0
"690",1838,0,0,0,0,"AUS",0
"691",1839,0,0,0,1,"AUS",1
"692",1840,0,0,0,0,"AUS",0
"693",1841,0,0,0,0,"AUS",0
"694",1842,0,0,0,0,"AUS",0
"695",1843,1,0,0,0,"AUS",1
"696",1844,0,0,0,0,"AUS",0
"697",1845,0,0,0,0,"AUS",0
"698",1846,0,0,0,1,"AUS",1
"699",1847,0,0,0,0,"AUS",0
"700",1848,0,0,0,0,"AUS",0
"701",1849,0,0,0,0,"AUS",0
"702",1850,0,0,0,0,"AUS",0
"703",1851,0,0,0,0,"AUS",0
"704",1852,0,0,0,0,"AUS",0
"705",1853,0,0,0,0,"AUS",0
"706",1854,0,0,0,1,"AUS",1
"707",1855,0,0,0,0,"AUS",0
"708",1856,0,0,0,0,"AUS",0
"709",1857,0,0,0,0,"AUS",0
"710",1858,0,0,0,0,"AUS",0
"711",1859,0,0,0,0,"AUS",0
"712",1860,0,0,0,0,"AUS",0
"713",1861,0,0,0,0,"AUS",0
"714",1862,0,0,0,0,"AUS",0
"715",1863,0,0,0,0,"AUS",0
"716",1864,0,0,0,0,"AUS",0
"717",1865,0,0,0,0,"AUS",0
"718",1866,0,0,0,0,"AUS",0
"719",1867,0,0,0,0,"AUS",0
"720",1868,0,0,0,0,"AUS",0
"721",1869,0,0,0,0,"AUS",0
"722",1870,0,0,0,0,"AUS",0
"723",1871,0,0,0,0,"AUS",0
"724",1872,0,0,0,0,"AUS",0
"725",1873,0,0,0,0,"AUS",0
"726",1874,0,0,0,0,"AUS",0
"727",1875,0,0,0,0,"AUS",0
"728",1876,0,0,0,0,"AUS",0
"729",1877,0,0,0,0,"AUS",0
"730",1878,0,0,0,0,"AUS",0
"731",1879,0,0,0,0,"AUS",0
"732",1880,0,0,0,0,"AUS",0
"733",1881,0,0,0,0,"AUS",0
"734",1882,0,0,0,0,"AUS",0
"735",1883,0,0,0,0,"AUS",0
"736",1884,0,0,0,0,"AUS",0
"737",1885,0,0,1,0,"AUS",1
"738",1886,0,0,0,0,"AUS",0
"739",1887,0,0,0,0,"AUS",0
"740",1888,0,0,0,0,"AUS",0
"741",1889,0,0,1,0,"AUS",1
"742",1890,0,0,1,0,"AUS",1
"743",1891,0,0,1,0,"AUS",1
"744",1892,0,0,0,0,"AUS",0
"745",1893,1,1,0,0,"AUS",2
"746",1894,0,0,0,0,"AUS",0
"747",1895,0,0,0,0,"AUS",0
"748",1896,0,0,0,0,"AUS",0
"749",1897,0,0,0,0,"AUS",0
"750",1898,0,0,0,0,"AUS",0
"751",1899,0,0,0,0,"AUS",0
"752",1900,0,0,0,0,"AUS",0
"753",1901,0,0,0,0,"AUS",0
"754",1902,0,0,0,0,"AUS",0
"755",1903,0,0,0,0,"AUS",0
"756",1904,0,0,0,0,"AUS",0
"757",1905,0,0,0,0,"AUS",0
"758",1906,0,0,0,0,"AUS",0
"759",1907,0,0,0,0,"AUS",0
"760",1908,0,0,0,0,"AUS",0
"761",1909,0,0,0,0,"AUS",0
"762",1910,0,0,0,0,"AUS",0
"763",1911,0,0,0,0,"AUS",0
"764",1912,0,0,0,0,"AUS",0
"765",1913,0,0,0,0,"AUS",0
"766",1914,0,0,0,0,"AUS",0
"767",1915,0,0,0,0,"AUS",0
"768",1916,0,0,0,0,"AUS",0
"769",1917,0,0,0,0,"AUS",0
"770",1918,0,0,0,0,"AUS",0
"771",1919,0,0,0,0,"AUS",0
"772",1920,0,0,1,0,"AUS",1
"773",1921,0,0,0,0,"AUS",0
"774",1922,0,0,0,0,"AUS",0
"775",1923,0,0,1,0,"AUS",1
"776",1924,0,0,0,0,"AUS",0
"777",1925,0,0,0,0,"AUS",0
"778",1926,0,0,0,0,"AUS",0
"779",1927,0,0,0,0,"AUS",0
"780",1928,0,0,0,0,"AUS",0
"781",1929,0,0,0,0,"AUS",0
"782",1930,0,0,1,0,"AUS",1
"783",1931,1,0,1,0,"AUS",2
"784",1932,1,0,0,0,"AUS",1
"785",1933,0,0,1,0,"AUS",1
"786",1934,0,0,0,0,"AUS",0
"787",1935,0,0,0,0,"AUS",0
"788",1936,0,0,0,0,"AUS",0
"789",1937,0,0,0,0,"AUS",0
"790",1938,0,0,0,0,"AUS",0
"791",1939,0,0,0,0,"AUS",0
"792",1940,0,0,0,0,"AUS",0
"793",1941,0,0,1,0,"AUS",1
"794",1942,0,0,0,0,"AUS",0
"795",1943,0,0,0,0,"AUS",0
"796",1944,0,0,0,0,"AUS",0
"797",1945,0,0,0,0,"AUS",0
"798",1946,0,0,1,0,"AUS",1
"799",1947,0,0,0,0,"AUS",0
"800",1948,0,0,1,0,"AUS",1
"801",1949,0,0,1,0,"AUS",1
"802",1950,0,0,0,0,"AUS",0
"803",1951,0,0,1,1,"AUS",2
"804",1952,0,0,0,0,"AUS",0
"805",1953,0,0,0,0,"AUS",0
"806",1954,0,0,1,0,"AUS",1
"807",1955,0,0,1,0,"AUS",1
"808",1956,0,0,0,0,"AUS",0
"809",1957,0,0,0,0,"AUS",0
"810",1958,0,0,1,0,"AUS",1
"811",1959,0,0,1,0,"AUS",1
"812",1960,0,0,0,0,"AUS",0
"813",1961,0,0,0,0,"AUS",0
"814",1962,0,0,1,0,"AUS",1
"815",1963,0,0,0,0,"AUS",0
"816",1964,0,0,1,0,"AUS",1
"817",1965,0,0,1,0,"AUS",1
"818",1966,0,0,0,1,"AUS",1
"819",1967,0,0,1,0,"AUS",1
"820",1968,0,0,0,0,"AUS",0
"821",1969,0,0,1,0,"AUS",1
"822",1970,0,0,1,0,"AUS",1
"823",1971,0,0,1,0,"AUS",1
"824",1972,0,0,0,0,"AUS",0
"825",1973,0,0,0,0,"AUS",0
"826",1974,0,0,1,0,"AUS",1
"827",1975,0,0,1,1,"AUS",2
"828",1976,0,0,1,0,"AUS",1
"829",1977,0,0,1,0,"AUS",1
"830",1978,0,0,1,0,"AUS",1
"831",1979,0,0,1,0,"AUS",1
"832",1980,0,0,1,0,"AUS",1
"833",1981,0,0,1,0,"AUS",1
"834",1982,0,0,1,0,"AUS",1
"835",1983,0,0,2,0,"AUS",2
"836",1984,0,0,1,0,"AUS",1
"837",1985,0,0,2,0,"AUS",2
"838",1986,0,0,1,0,"AUS",1
"839",1987,0,0,1,0,"AUS",1
"840",1988,0,0,1,0,"AUS",1
"841",1989,1,0,1,0,"AUS",2
"842",1990,1,0,1,0,"AUS",2
"843",1991,1,0,1,0,"AUS",2
"844",1992,1,0,1,0,"AUS",2
"845",1993,0,0,0,0,"AUS",0
"846",1994,0,0,0,0,"AUS",0
"847",1995,0,0,0,0,"AUS",0
"848",1996,0,0,0,0,"AUS",0
"849",1997,0,0,0,0,"AUS",0
"850",1998,0,0,0,0,"AUS",0
"851",1999,0,0,0,0,"AUS",0
"852",2000,0,0,0,0,"AUS",0
"853",2001,0,0,0,0,"AUS",0
"854",2002,0,0,1,0,"AUS",1
"855",2003,0,0,0,0,"AUS",0
"856",2004,0,0,0,0,"AUS",0
"857",2005,0,0,0,0,"AUS",0
"858",2006,0,0,0,0,"AUS",0
"859",2007,0,0,0,0,"AUS",0
"860",2008,0,0,0,0,"AUS",0
"861",2009,0,0,0,0,"AUS",0
"862",2010,0,0,0,0,"AUS",0
"863",2011,0,0,0,0,"AUS",0
"864",2012,0,0,0,0,"AUS",0
"865",2013,0,0,1,0,"AUS",1
"866",2014,0,0,1,0,"AUS",1
"867",2015,NA,NA,1,0,"AUS",1
"868",2016,NA,NA,1,0,"AUS",1
"869",1800,0,0,1,0,"AUT",1
"870",1801,0,0,1,1,"AUT",2
"871",1802,0,0,0,0,"AUT",0
"872",1803,0,0,0,0,"AUT",0
"873",1804,0,0,1,0,"AUT",1
"874",1805,0,0,0,1,"AUT",1
"875",1806,0,0,0,0,"AUT",0
"876",1807,0,0,1,0,"AUT",1
"877",1808,0,0,1,0,"AUT",1
"878",1809,0,0,1,1,"AUT",2
"879",1810,0,0,1,0,"AUT",1
"880",1811,0,0,1,1,"AUT",2
"881",1812,0,0,1,0,"AUT",1
"882",1813,0,0,0,0,"AUT",0
"883",1814,0,0,0,1,"AUT",1
"884",1815,0,0,1,1,"AUT",2
"885",1816,0,0,1,1,"AUT",2
"886",1817,0,0,1,0,"AUT",1
"887",1818,0,0,0,0,"AUT",0
"888",1819,0,0,0,0,"AUT",0
"889",1820,0,0,0,0,"AUT",0
"890",1821,0,0,0,1,"AUT",1
"891",1822,0,0,0,0,"AUT",0
"892",1823,0,0,0,0,"AUT",0
"893",1824,0,0,0,0,"AUT",0
"894",1825,0,0,0,0,"AUT",0
"895",1826,0,0,0,0,"AUT",0
"896",1827,0,0,0,1,"AUT",1
"897",1828,0,0,0,1,"AUT",1
"898",1829,0,0,0,0,"AUT",0
"899",1830,0,0,0,0,"AUT",0
"900",1831,0,0,0,0,"AUT",0
"901",1832,0,0,0,0,"AUT",0
"902",1833,0,0,0,0,"AUT",0
"903",1834,0,0,0,0,"AUT",0
"904",1835,0,0,0,0,"AUT",0
"905",1836,0,0,0,0,"AUT",0
"906",1837,0,0,0,0,"AUT",0
"907",1838,0,0,0,0,"AUT",0
"908",1839,0,0,0,0,"AUT",0
"909",1840,0,0,0,0,"AUT",0
"910",1841,0,0,0,0,"AUT",0
"911",1842,0,0,0,0,"AUT",0
"912",1843,0,0,0,0,"AUT",0
"913",1844,0,0,0,0,"AUT",0
"914",1845,0,0,0,1,"AUT",1
"915",1846,0,0,0,1,"AUT",1
"916",1847,0,0,0,1,"AUT",1
"917",1848,0,0,0,0,"AUT",0
"918",1849,0,0,0,0,"AUT",0
"919",1850,0,0,1,0,"AUT",1
"920",1851,0,0,1,0,"AUT",1
"921",1852,0,0,0,0,"AUT",0
"922",1853,0,0,1,0,"AUT",1
"923",1854,0,0,0,1,"AUT",1
"924",1855,0,0,0,0,"AUT",0
"925",1856,0,0,1,0,"AUT",1
"926",1857,0,0,0,0,"AUT",0
"927",1858,0,0,0,0,"AUT",0
"928",1859,0,0,1,0,"AUT",1
"929",1860,0,0,1,1,"AUT",2
"930",1861,0,0,0,0,"AUT",0
"931",1862,0,0,0,0,"AUT",0
"932",1863,0,0,1,0,"AUT",1
"933",1864,0,0,0,0,"AUT",0
"934",1865,0,0,0,0,"AUT",0
"935",1866,0,0,1,1,"AUT",2
"936",1867,0,0,0,1,"AUT",1
"937",1868,0,0,0,0,"AUT",0
"938",1869,0,0,0,0,"AUT",0
"939",1870,0,0,0,1,"AUT",1
"940",1871,0,0,0,0,"AUT",0
"941",1872,0,0,0,0,"AUT",0
"942",1873,1,1,0,0,"AUT",2
"943",1874,0,1,0,0,"AUT",1
"944",1875,0,0,0,0,"AUT",0
"945",1876,0,0,0,1,"AUT",1
"946",1877,0,0,0,0,"AUT",0
"947",1878,0,0,0,0,"AUT",0
"948",1879,0,0,0,0,"AUT",0
"949",1880,0,0,0,0,"AUT",0
"950",1881,0,0,0,0,"AUT",0
"951",1882,0,0,0,0,"AUT",0
"952",1883,0,0,0,0,"AUT",0
"953",1884,0,0,0,0,"AUT",0
"954",1885,0,0,0,0,"AUT",0
"955",1886,0,0,0,0,"AUT",0
"956",1887,0,0,0,0,"AUT",0
"957",1888,0,0,0,0,"AUT",0
"958",1889,0,0,0,0,"AUT",0
"959",1890,0,0,0,0,"AUT",0
"960",1891,0,0,0,0,"AUT",0
"961",1892,0,0,0,0,"AUT",0
"962",1893,0,0,0,0,"AUT",0
"963",1894,0,0,0,0,"AUT",0
"964",1895,0,0,0,0,"AUT",0
"965",1896,0,0,0,0,"AUT",0
"966",1897,0,0,0,0,"AUT",0
"967",1898,0,0,0,0,"AUT",0
"968",1899,0,0,0,0,"AUT",0
"969",1900,0,0,0,0,"AUT",0
"970",1901,0,0,0,0,"AUT",0
"971",1902,0,0,0,0,"AUT",0
"972",1903,0,0,0,0,"AUT",0
"973",1904,0,0,0,0,"AUT",0
"974",1905,0,0,0,0,"AUT",0
"975",1906,0,0,0,0,"AUT",0
"976",1907,0,0,0,0,"AUT",0
"977",1908,0,0,0,0,"AUT",0
"978",1909,0,0,0,0,"AUT",0
"979",1910,0,0,0,0,"AUT",0
"980",1911,0,0,0,0,"AUT",0
"981",1912,0,0,0,0,"AUT",0
"982",1913,0,0,0,0,"AUT",0
"983",1914,0,0,0,0,"AUT",0
"984",1915,0,0,1,0,"AUT",1
"985",1916,0,0,0,0,"AUT",0
"986",1917,0,0,0,0,"AUT",0
"987",1918,0,0,1,0,"AUT",1
"988",1919,0,0,1,0,"AUT",1
"989",1920,0,0,1,1,"AUT",2
"990",1921,0,0,1,1,"AUT",2
"991",1922,0,0,1,1,"AUT",2
"992",1923,0,0,1,0,"AUT",1
"993",1924,1,1,0,1,"AUT",3
"994",1925,0,0,0,0,"AUT",0
"995",1926,0,0,0,0,"AUT",0
"996",1927,0,0,0,0,"AUT",0
"997",1928,0,0,0,0,"AUT",0
"998",1929,1,1,0,0,"AUT",2
"999",1930,0,0,0,0,"AUT",0
"1000",1931,1,1,0,0,"AUT",2
"1001",1932,0,1,0,0,"AUT",1
"1002",1933,0,1,1,0,"AUT",2
"1003",1934,0,0,0,0,"AUT",0
"1004",1935,0,0,0,0,"AUT",0
"1005",1936,0,0,0,0,"AUT",0
"1006",1937,0,0,0,0,"AUT",0
"1007",1938,0,0,0,0,"AUT",0
"1008",1939,0,0,0,0,"AUT",0
"1009",1940,0,0,0,0,"AUT",0
"1010",1941,0,0,0,0,"AUT",0
"1011",1942,0,0,0,0,"AUT",0
"1012",1943,0,0,0,0,"AUT",0
"1013",1944,0,0,0,0,"AUT",0
"1014",1945,0,0,1,0,"AUT",1
"1015",1946,0,0,1,1,"AUT",2
"1016",1947,0,0,1,1,"AUT",2
"1017",1948,0,0,1,1,"AUT",2
"1018",1949,0,0,1,1,"AUT",2
"1019",1950,0,0,1,0,"AUT",1
"1020",1951,0,0,0,1,"AUT",1
"1021",1952,0,0,0,0,"AUT",0
"1022",1953,0,0,0,0,"AUT",0
"1023",1954,0,0,0,0,"AUT",0
"1024",1955,0,0,0,0,"AUT",0
"1025",1956,0,0,0,0,"AUT",0
"1026",1957,0,0,0,0,"AUT",0
"1027",1958,0,0,0,0,"AUT",0
"1028",1959,0,0,0,0,"AUT",0
"1029",1960,0,0,0,0,"AUT",0
"1030",1961,0,0,0,0,"AUT",0
"1031",1962,0,0,0,0,"AUT",0
"1032",1963,0,0,0,0,"AUT",0
"1033",1964,0,0,0,0,"AUT",0
"1034",1965,0,0,0,0,"AUT",0
"1035",1966,0,0,0,0,"AUT",0
"1036",1967,0,0,0,0,"AUT",0
"1037",1968,0,0,0,0,"AUT",0
"1038",1969,0,0,0,0,"AUT",0
"1039",1970,0,0,0,0,"AUT",0
"1040",1971,0,0,0,0,"AUT",0
"1041",1972,0,0,0,0,"AUT",0
"1042",1973,0,0,0,0,"AUT",0
"1043",1974,0,0,0,0,"AUT",0
"1044",1975,0,0,0,0,"AUT",0
"1045",1976,0,0,0,0,"AUT",0
"1046",1977,0,0,0,0,"AUT",0
"1047",1978,0,0,0,0,"AUT",0
"1048",1979,0,0,0,0,"AUT",0
"1049",1980,0,0,0,0,"AUT",0
"1050",1981,0,0,0,0,"AUT",0
"1051",1982,0,0,0,0,"AUT",0
"1052",1983,0,0,0,0,"AUT",0
"1053",1984,0,0,0,0,"AUT",0
"1054",1985,0,0,0,0,"AUT",0
"1055",1986,0,0,0,0,"AUT",0
"1056",1987,0,0,0,0,"AUT",0
"1057",1988,0,0,0,0,"AUT",0
"1058",1989,0,0,0,0,"AUT",0
"1059",1990,0,0,0,0,"AUT",0
"1060",1991,0,0,0,0,"AUT",0
"1061",1992,0,0,0,0,"AUT",0
"1062",1993,0,0,0,0,"AUT",0
"1063",1994,0,0,0,0,"AUT",0
"1064",1995,0,0,0,0,"AUT",0
"1065",1996,0,0,0,0,"AUT",0
"1066",1997,0,0,0,0,"AUT",0
"1067",1998,0,0,0,0,"AUT",0
"1068",1999,0,0,0,0,"AUT",0
"1069",2000,0,0,0,0,"AUT",0
"1070",2001,0,0,0,0,"AUT",0
"1071",2002,0,0,0,0,"AUT",0
"1072",2003,0,0,0,0,"AUT",0
"1073",2004,0,0,0,0,"AUT",0
"1074",2005,0,0,1,0,"AUT",1
"1075",2006,0,0,0,0,"AUT",0
"1076",2007,0,0,0,0,"AUT",0
"1077",2008,1,NA,0,0,"AUT",1
"1078",2009,1,NA,0,0,"AUT",1
"1079",2010,1,NA,0,0,"AUT",1
"1080",2011,1,0,0,0,"AUT",1
"1081",2012,0,0,0,0,"AUT",0
"1082",2013,0,0,0,0,"AUT",0
"1083",2014,0,0,0,0,"AUT",0
"1084",2015,NA,NA,0,0,"AUT",0
"1085",2016,NA,NA,0,0,"AUT",0
"1086",1800,0,0,0,0,"BEL",0
"1087",1801,0,0,0,1,"BEL",1
"1088",1802,0,0,0,1,"BEL",1
"1089",1803,0,0,0,0,"BEL",0
"1090",1804,0,0,0,0,"BEL",0
"1091",1805,0,0,0,1,"BEL",1
"1092",1806,0,0,0,0,"BEL",0
"1093",1807,0,0,0,0,"BEL",0
"1094",1808,0,0,0,0,"BEL",0
"1095",1809,0,0,0,0,"BEL",0
"1096",1810,0,0,0,0,"BEL",0
"1097",1811,0,0,0,0,"BEL",0
"1098",1812,0,0,0,1,"BEL",1
"1099",1813,0,0,0,0,"BEL",0
"1100",1814,0,0,0,0,"BEL",0
"1101",1815,0,0,0,0,"BEL",0
"1102",1816,0,0,0,1,"BEL",1
"1103",1817,0,0,0,0,"BEL",0
"1104",1818,0,0,0,0,"BEL",0
"1105",1819,0,0,0,0,"BEL",0
"1106",1820,0,0,0,0,"BEL",0
"1107",1821,0,0,0,0,"BEL",0
"1108",1822,0,0,0,0,"BEL",0
"1109",1823,0,0,0,0,"BEL",0
"1110",1824,0,0,0,0,"BEL",0
"1111",1825,0,0,0,0,"BEL",0
"1112",1826,0,0,0,0,"BEL",0
"1113",1827,0,0,0,1,"BEL",1
"1114",1828,0,0,0,0,"BEL",0
"1115",1829,0,0,0,1,"BEL",1
"1116",1830,0,0,0,0,"BEL",0
"1117",1831,0,0,0,0,"BEL",0
"1118",1832,0,0,0,0,"BEL",0
"1119",1833,0,0,0,1,"BEL",1
"1120",1834,0,0,0,0,"BEL",0
"1121",1835,0,0,0,0,"BEL",0
"1122",1836,0,0,0,0,"BEL",0
"1123",1837,0,0,0,0,"BEL",0
"1124",1838,1,1,0,0,"BEL",2
"1125",1839,1,1,0,0,"BEL",2
"1126",1840,0,0,0,0,"BEL",0
"1127",1841,0,0,0,0,"BEL",0
"1128",1842,1,1,0,0,"BEL",2
"1129",1843,0,0,0,0,"BEL",0
"1130",1844,0,0,0,0,"BEL",0
"1131",1845,0,0,0,0,"BEL",0
"1132",1846,0,0,0,0,"BEL",0
"1133",1847,0,0,0,0,"BEL",0
"1134",1848,1,0,0,0,"BEL",1
"1135",1849,0,1,0,0,"BEL",1
"1136",1850,0,0,0,0,"BEL",0
"1137",1851,0,0,0,0,"BEL",0
"1138",1852,0,0,0,0,"BEL",0
"1139",1853,0,0,0,0,"BEL",0
"1140",1854,0,0,0,1,"BEL",1
"1141",1855,0,0,0,0,"BEL",0
"1142",1856,0,0,0,0,"BEL",0
"1143",1857,0,0,0,0,"BEL",0
"1144",1858,0,0,0,0,"BEL",0
"1145",1859,0,0,0,0,"BEL",0
"1146",1860,0,0,0,0,"BEL",0
"1147",1861,0,0,0,0,"BEL",0
"1148",1862,0,0,0,0,"BEL",0
"1149",1863,0,0,0,0,"BEL",0
"1150",1864,0,0,0,0,"BEL",0
"1151",1865,0,0,0,0,"BEL",0
"1152",1866,0,0,0,0,"BEL",0
"1153",1867,0,0,0,0,"BEL",0
"1154",1868,0,0,0,0,"BEL",0
"1155",1869,0,0,0,0,"BEL",0
"1156",1870,1,1,0,0,"BEL",2
"1157",1871,1,1,0,0,"BEL",2
"1158",1872,0,0,0,0,"BEL",0
"1159",1873,0,0,0,0,"BEL",0
"1160",1874,0,0,0,0,"BEL",0
"1161",1875,0,0,0,0,"BEL",0
"1162",1876,0,0,0,0,"BEL",0
"1163",1877,0,0,0,0,"BEL",0
"1164",1878,0,0,0,0,"BEL",0
"1165",1879,0,0,0,0,"BEL",0
"1166",1880,0,0,0,0,"BEL",0
"1167",1881,0,0,0,0,"BEL",0
"1168",1882,0,0,0,0,"BEL",0
"1169",1883,0,0,0,0,"BEL",0
"1170",1884,0,0,0,0,"BEL",0
"1171",1885,0,0,0,0,"BEL",0
"1172",1886,0,0,0,0,"BEL",0
"1173",1887,0,0,0,0,"BEL",0
"1174",1888,0,0,0,0,"BEL",0
"1175",1889,0,0,0,0,"BEL",0
"1176",1890,0,0,0,0,"BEL",0
"1177",1891,0,0,0,0,"BEL",0
"1178",1892,0,0,0,0,"BEL",0
"1179",1893,0,0,0,0,"BEL",0
"1180",1894,0,0,0,0,"BEL",0
"1181",1895,0,0,0,0,"BEL",0
"1182",1896,0,0,0,0,"BEL",0
"1183",1897,0,0,0,0,"BEL",0
"1184",1898,0,0,0,0,"BEL",0
"1185",1899,0,0,0,0,"BEL",0
"1186",1900,0,0,0,0,"BEL",0
"1187",1901,0,0,0,0,"BEL",0
"1188",1902,0,0,0,0,"BEL",0
"1189",1903,0,0,0,0,"BEL",0
"1190",1904,0,0,0,0,"BEL",0
"1191",1905,0,0,0,0,"BEL",0
"1192",1906,0,0,0,0,"BEL",0
"1193",1907,0,0,0,0,"BEL",0
"1194",1908,0,0,0,0,"BEL",0
"1195",1909,0,0,0,0,"BEL",0
"1196",1910,0,0,0,0,"BEL",0
"1197",1911,0,0,0,0,"BEL",0
"1198",1912,0,0,0,0,"BEL",0
"1199",1913,0,0,0,0,"BEL",0
"1200",1914,1,1,1,0,"BEL",3
"1201",1915,0,0,0,0,"BEL",0
"1202",1916,0,0,1,0,"BEL",1
"1203",1917,0,0,0,0,"BEL",0
"1204",1918,0,0,0,0,"BEL",0
"1205",1919,0,0,0,0,"BEL",0
"1206",1920,0,0,0,0,"BEL",0
"1207",1921,0,0,0,0,"BEL",0
"1208",1922,0,0,0,0,"BEL",0
"1209",1923,0,0,0,1,"BEL",1
"1210",1924,0,0,0,0,"BEL",0
"1211",1925,1,1,0,0,"BEL",2
"1212",1926,1,0,2,1,"BEL",4
"1213",1927,0,0,0,0,"BEL",0
"1214",1928,0,0,0,0,"BEL",0
"1215",1929,0,0,0,0,"BEL",0
"1216",1930,0,0,0,0,"BEL",0
"1217",1931,1,1,0,0,"BEL",2
"1218",1932,0,0,0,0,"BEL",0
"1219",1933,0,0,0,0,"BEL",0
"1220",1934,1,1,0,0,"BEL",2
"1221",1935,0,1,1,0,"BEL",2
"1222",1936,0,0,0,0,"BEL",0
"1223",1937,0,0,0,0,"BEL",0
"1224",1938,0,0,0,0,"BEL",0
"1225",1939,1,0,0,0,"BEL",1
"1226",1940,0,0,0,0,"BEL",0
"1227",1941,0,0,0,0,"BEL",0
"1228",1942,0,0,0,0,"BEL",0
"1229",1943,0,0,0,0,"BEL",0
"1230",1944,0,0,1,0,"BEL",1
"1231",1945,0,0,0,0,"BEL",0
"1232",1946,0,0,0,0,"BEL",0
"1233",1947,0,0,0,0,"BEL",0
"1234",1948,0,0,0,0,"BEL",0
"1235",1949,0,0,0,0,"BEL",0
"1236",1950,0,0,0,0,"BEL",0
"1237",1951,0,0,0,0,"BEL",0
"1238",1952,0,0,0,0,"BEL",0
"1239",1953,0,0,0,0,"BEL",0
"1240",1954,0,0,0,0,"BEL",0
"1241",1955,0,0,0,0,"BEL",0
"1242",1956,0,0,0,0,"BEL",0
"1243",1957,0,0,0,0,"BEL",0
"1244",1958,0,0,0,0,"BEL",0
"1245",1959,0,0,0,0,"BEL",0
"1246",1960,0,0,0,0,"BEL",0
"1247",1961,0,0,0,0,"BEL",0
"1248",1962,0,0,0,0,"BEL",0
"1249",1963,0,0,0,0,"BEL",0
"1250",1964,0,0,0,0,"BEL",0
"1251",1965,0,0,0,0,"BEL",0
"1252",1966,0,0,0,0,"BEL",0
"1253",1967,0,0,0,0,"BEL",0
"1254",1968,0,0,0,0,"BEL",0
"1255",1969,0,0,0,0,"BEL",0
"1256",1970,0,0,0,0,"BEL",0
"1257",1971,0,0,0,0,"BEL",0
"1258",1972,0,0,0,0,"BEL",0
"1259",1973,0,0,0,0,"BEL",0
"1260",1974,0,0,0,0,"BEL",0
"1261",1975,0,0,0,0,"BEL",0
"1262",1976,0,0,0,0,"BEL",0
"1263",1977,0,0,0,0,"BEL",0
"1264",1978,0,0,0,0,"BEL",0
"1265",1979,0,0,0,0,"BEL",0
"1266",1980,0,0,0,0,"BEL",0
"1267",1981,0,0,0,0,"BEL",0
"1268",1982,0,0,1,0,"BEL",1
"1269",1983,0,0,0,0,"BEL",0
"1270",1984,0,0,0,0,"BEL",0
"1271",1985,0,0,0,0,"BEL",0
"1272",1986,0,0,0,0,"BEL",0
"1273",1987,0,0,0,0,"BEL",0
"1274",1988,0,0,0,0,"BEL",0
"1275",1989,0,0,0,0,"BEL",0
"1276",1990,0,0,0,0,"BEL",0
"1277",1991,0,0,0,0,"BEL",0
"1278",1992,0,0,0,0,"BEL",0
"1279",1993,0,0,0,0,"BEL",0
"1280",1994,0,0,0,0,"BEL",0
"1281",1995,0,0,0,0,"BEL",0
"1282",1996,0,0,0,0,"BEL",0
"1283",1997,0,0,0,0,"BEL",0
"1284",1998,0,0,0,0,"BEL",0
"1285",1999,0,0,0,0,"BEL",0
"1286",2000,0,0,0,0,"BEL",0
"1287",2001,0,0,0,0,"BEL",0
"1288",2002,0,0,0,0,"BEL",0
"1289",2003,0,0,0,0,"BEL",0
"1290",2004,0,0,0,0,"BEL",0
"1291",2005,0,0,1,0,"BEL",1
"1292",2006,0,0,0,0,"BEL",0
"1293",2007,0,0,0,0,"BEL",0
"1294",2008,1,1,0,0,"BEL",2
"1295",2009,1,1,0,0,"BEL",2
"1296",2010,1,1,0,0,"BEL",2
"1297",2011,1,1,0,0,"BEL",2
"1298",2012,1,1,0,0,"BEL",2
"1299",2013,1,1,0,0,"BEL",2
"1300",2014,1,1,0,0,"BEL",2
"1301",2015,NA,NA,0,0,"BEL",0
"1302",2016,NA,NA,0,0,"BEL",0
"1303",1800,0,0,0,0,"BOL",0
"1304",1801,0,0,0,0,"BOL",0
"1305",1802,0,0,0,0,"BOL",0
"1306",1803,0,0,0,0,"BOL",0
"1307",1804,0,0,0,0,"BOL",0
"1308",1805,0,0,0,0,"BOL",0
"1309",1806,0,0,0,0,"BOL",0
"1310",1807,0,0,0,0,"BOL",0
"1311",1808,0,0,0,0,"BOL",0
